n_threads,tamanho_entrada,t_io,t_processamento,t_total
32,16,0.000064,0.000817,0.000882
32,16,0.000056,0.000589,0.000645
32,32,0.000092,0.000720,0.000812
32,32,0.000091,0.001040,0.001131
32,32,0.000090,0.000734,0.000824
32,32,0.000090,0.000821,0.000911
32,32,0.000094,0.000775,0.000869
32,32,0.000092,0.000718,0.000811
32,32,0.000089,0.000715,0.000805
32,32,0.000090,0.000727,0.000818
32,32,0.000090,0.000720,0.000810
32,32,0.000099,0.000799,0.000898
32,64,0.000231,0.001827,0.002058
32,64,0.000227,0.002064,0.002290
32,64,0.000236,0.001309,0.001545
32,64,0.000231,0.002094,0.002325
32,64,0.000228,0.001884,0.002112
32,64,0.000246,0.001606,0.001852
32,64,0.000238,0.002103,0.002341
32,64,0.000254,0.001848,0.002102
32,64,0.000256,0.003102,0.003357
32,64,0.000226,0.001343,0.001569
32,128,0.000781,0.004505,0.005286
32,128,0.000761,0.005243,0.006004
32,128,0.000749,0.003892,0.004641
32,128,0.000774,0.003935,0.004709
32,128,0.000773,0.003845,0.004619
32,128,0.000876,0.004942,0.005818
32,128,0.000978,0.005322,0.006300
32,128,0.001192,0.005423,0.006615
32,128,0.000844,0.004504,0.005348
32,128,0.000805,0.003928,0.004732
32,256,0.003463,0.015202,0.018665
32,256,0.003650,0.016530,0.020180
32,256,0.003657,0.016255,0.019912
32,256,0.003650,0.016855,0.020505
32,256,0.003627,0.016606,0.020233
32,256,0.003687,0.017424,0.021110
32,256,0.003642,0.017303,0.020945
32,256,0.003684,0.016971,0.020655
32,256,0.003610,0.015734,0.019344
32,256,0.003632,0.016587,0.020219
32,512,0.013646,0.061060,0.074706
32,512,0.012250,0.060642,0.072893
32,512,0.012718,0.057164,0.069883
32,512,0.013175,0.066105,0.079280
32,512,0.013306,0.060731,0.074037
32,512,0.013718,0.064501,0.078219
32,512,0.012406,0.057387,0.069793
32,512,0.013379,0.061051,0.074430
32,512,0.015642,0.059385,0.075026
32,512,0.013289,0.061287,0.074577
32,1024,0.053085,0.236856,0.289941
32,1024,0.050431,0.248127,0.298558
32,1024,0.056138,0.240577,0.296715
32,1024,0.054013,0.241323,0.295337
32,1024,0.052967,0.247194,0.300162
32,1024,0.046929,0.240486,0.287415
32,1024,0.052926,0.240037,0.292964
32,1024,0.052736,0.238726,0.291462
32,1024,0.049145,0.243301,0.292445
32,1024,0.054250,0.244918,0.299168
32,2048,0.564421,0.944616,1.509038
32,2048,0.875993,0.942941,1.818934
32,2048,0.711305,0.918966,1.630271
32,2048,0.669360,0.935296,1.604656
32,2048,0.648077,0.932721,1.580798
32,2048,0.271070,0.930469,1.201539
32,2048,0.291343,0.936531,1.227874
32,2048,0.227723,0.946152,1.173875
32,2048,0.238392,0.951501,1.189893
32,2048,0.233593,0.956287,1.189881
32,4096,0.898891,3.852532,4.751423
32,4096,0.921561,3.856544,4.778105
32,4096,0.999489,4.058677,5.058167
32,4096,2.140970,3.759217,5.900187
32,4096,0.903103,3.811486,4.714589
32,4096,0.925376,3.829324,4.754699
